interval_index,begin,end,intersection_id,official_approach,official_movement,target_pcu,actual_pcu,error_pcu,relative_error,geh,vehicle_contributions_pcu,passed
5,4500,5400,demo_15,north,through,81,81.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 65.0, 'truck': 5.0}",True
5,4500,5400,demo_15,south,left,77,77.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 61.0, 'truck': 5.0}",True
5,4500,5400,demo_15,south,right,28,28.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 21.0, 'truck': 2.5}",True
5,4500,5400,demo_15,south,through,137,137.0,0.0,0.0,0.0,"{'bus': 16.0, 'electric_bicycle': 2.0, 'passenger': 109.0, 'truck': 10.0}",True
5,4500,5400,demo_15,west,left,48,48.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 39.0, 'truck': 2.5}",True
5,4500,5400,demo_15,west,right,42,42.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 33.0, 'truck': 2.5}",True
5,4500,5400,demo_15,west,through,46,46.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 37.0, 'truck': 2.5}",True
5,4500,5400,demo_19,northeast,left,39,39.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 32.0, 'truck': 2.5}",True
5,4500,5400,demo_19,northeast,right,59,59.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 1.0, 'passenger': 47.0, 'truck': 5.0}",True
5,4500,5400,demo_19,northeast,through,63,63.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 49.0, 'truck': 5.0}",True
5,4500,5400,demo_19,northwest,left,30,30.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 23.0, 'truck': 2.5}",True
5,4500,5400,demo_19,northwest,right,18,18.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 13.0, 'truck': 2.5}",True
5,4500,5400,demo_19,northwest,through,35,35.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 28.0, 'truck': 2.5}",True
5,4500,5400,demo_19,southeast,left,34,34.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 27.0, 'truck': 2.5}",True
5,4500,5400,demo_19,southeast,right,28,28.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 21.0, 'truck': 2.5}",True
5,4500,5400,demo_19,southeast,through,39,39.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 32.0, 'truck': 2.5}",True
5,4500,5400,demo_19,southwest,left,27,27.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 20.0, 'truck': 2.5}",True
5,4500,5400,demo_19,southwest,right,19,19.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 14.0, 'truck': 2.5}",True
5,4500,5400,demo_19,southwest,through,47,47.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 38.0, 'truck': 2.5}",True
6,5400,6300,demo_14,east,left,57,57.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 1.0, 'passenger': 45.0, 'truck': 5.0}",True
6,5400,6300,demo_14,east,right,53,53.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 1.0, 'passenger': 41.0, 'truck': 5.0}",True
6,5400,6300,demo_14,north,left,120,120.0,0.0,0.0,0.0,"{'bus': 14.0, 'electric_bicycle': 1.5, 'passenger': 97.0, 'truck': 7.5}",True
6,5400,6300,demo_14,north,through,33,33.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 26.0, 'truck': 2.5}",True
6,5400,6300,demo_14,south,right,115,115.0,0.0,0.0,0.0,"{'bus': 14.0, 'electric_bicycle': 1.5, 'passenger': 92.0, 'truck': 7.5}",True
6,5400,6300,demo_14,south,through,60,60.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 46.0, 'truck': 5.0}",True
6,5400,6300,demo_15,east,left,62,62.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 48.0, 'truck': 5.0}",True
6,5400,6300,demo_15,east,right,43,43.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 34.0, 'truck': 2.5}",True
6,5400,6300,demo_15,east,through,62,62.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 48.0, 'truck': 5.0}",True
6,5400,6300,demo_15,north,left,43,43.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 34.0, 'truck': 2.5}",True
6,5400,6300,demo_15,north,right,74,74.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 58.0, 'truck': 5.0}",True
6,5400,6300,demo_15,north,through,70,70.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 56.0, 'truck': 5.0}",True
6,5400,6300,demo_15,south,left,68,68.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 54.0, 'truck': 5.0}",True
6,5400,6300,demo_15,south,right,31,31.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 24.0, 'truck': 2.5}",True
6,5400,6300,demo_15,south,through,113,113.0,0.0,0.0,0.0,"{'bus': 14.0, 'electric_bicycle': 1.5, 'passenger': 90.0, 'truck': 7.5}",True
6,5400,6300,demo_15,west,left,61,61.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 47.0, 'truck': 5.0}",True
6,5400,6300,demo_15,west,right,38,38.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 31.0, 'truck': 2.5}",True
6,5400,6300,demo_15,west,through,62,62.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 48.0, 'truck': 5.0}",True
6,5400,6300,demo_19,northeast,left,41,41.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 32.0, 'truck': 2.5}",True
6,5400,6300,demo_19,northeast,right,39,39.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 32.0, 'truck': 2.5}",True
6,5400,6300,demo_19,northeast,through,41,41.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 32.0, 'truck': 2.5}",True
6,5400,6300,demo_19,northwest,left,28,28.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 21.0, 'truck': 2.5}",True
6,5400,6300,demo_19,northwest,right,36,36.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 29.0, 'truck': 2.5}",True
6,5400,6300,demo_19,northwest,through,19,19.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 14.0, 'truck': 2.5}",True
6,5400,6300,demo_19,southeast,left,21,21.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 16.0, 'truck': 2.5}",True
6,5400,6300,demo_19,southeast,right,20,20.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 15.0, 'truck': 2.5}",True
6,5400,6300,demo_19,southeast,through,41,41.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 32.0, 'truck': 2.5}",True
6,5400,6300,demo_19,southwest,left,29,29.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 22.0, 'truck': 2.5}",True
6,5400,6300,demo_19,southwest,right,15,15.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 13.0, 'truck': 0.0}",True
6,5400,6300,demo_19,southwest,through,49,49.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 40.0, 'truck': 2.5}",True
7,6300,7200,demo_14,east,left,67,67.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 53.0, 'truck': 5.0}",True
7,6300,7200,demo_14,east,right,41,41.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 32.0, 'truck': 2.5}",True
7,6300,7200,demo_14,north,left,130,130.0,0.0,0.0,0.0,"{'bus': 16.0, 'electric_bicycle': 2.0, 'passenger': 102.0, 'truck': 10.0}",True
7,6300,7200,demo_14,north,through,26,26.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 21.0, 'truck': 2.5}",True
7,6300,7200,demo_14,south,right,120,120.0,0.0,0.0,0.0,"{'bus': 14.0, 'electric_bicycle': 1.5, 'passenger': 97.0, 'truck': 7.5}",True
7,6300,7200,demo_14,south,through,69,69.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 55.0, 'truck': 5.0}",True
7,6300,7200,demo_15,east,left,77,77.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 61.0, 'truck': 5.0}",True
7,6300,7200,demo_15,east,right,49,49.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 40.0, 'truck': 2.5}",True
7,6300,7200,demo_15,east,through,80,80.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 64.0, 'truck': 5.0}",True
7,6300,7200,demo_15,north,left,55,55.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 1.0, 'passenger': 43.0, 'truck': 5.0}",True
7,6300,7200,demo_15,north,right,86,86.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 70.0, 'truck': 5.0}",True
7,6300,7200,demo_15,north,through,96,96.0,0.0,0.0,0.0,"{'bus': 12.0, 'electric_bicycle': 1.5, 'passenger': 75.0, 'truck': 7.5}",True
7,6300,7200,demo_15,south,left,73,73.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 59.0, 'truck': 5.0}",True
7,6300,7200,demo_15,south,right,31,31.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 24.0, 'truck': 2.5}",True
7,6300,7200,demo_15,south,through,149,149.0,0.0,0.0,0.0,"{'bus': 18.0, 'electric_bicycle': 2.0, 'passenger': 119.0, 'truck': 10.0}",True
7,6300,7200,demo_15,west,left,52,52.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 43.0, 'truck': 2.5}",True
7,6300,7200,demo_15,west,right,53,53.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 1.0, 'passenger': 41.0, 'truck': 5.0}",True
7,6300,7200,demo_15,west,through,95,95.0,0.0,0.0,0.0,"{'bus': 12.0, 'electric_bicycle': 1.5, 'passenger': 74.0, 'truck': 7.5}",True
7,6300,7200,demo_19,northeast,left,46,46.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 37.0, 'truck': 2.5}",True
7,6300,7200,demo_19,northeast,right,31,31.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 24.0, 'truck': 2.5}",True
7,6300,7200,demo_19,northeast,through,64,64.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 50.0, 'truck': 5.0}",True
7,6300,7200,demo_19,northwest,left,32,32.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 25.0, 'truck': 2.5}",True
7,6300,7200,demo_19,northwest,right,22,22.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 17.0, 'truck': 2.5}",True
7,6300,7200,demo_19,northwest,through,23,23.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 18.0, 'truck': 2.5}",True
7,6300,7200,demo_19,southeast,left,32,32.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 25.0, 'truck': 2.5}",True
7,6300,7200,demo_19,southeast,right,19,19.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 14.0, 'truck': 2.5}",True
7,6300,7200,demo_19,southeast,through,39,39.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 32.0, 'truck': 2.5}",True
7,6300,7200,demo_19,southwest,left,26,26.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 21.0, 'truck': 2.5}",True
7,6300,7200,demo_19,southwest,right,29,29.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 22.0, 'truck': 2.5}",True
7,6300,7200,demo_19,southwest,through,53,53.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 1.0, 'passenger': 41.0, 'truck': 5.0}",True
